contig	unamb_read_count_gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	unamb_read_count_gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	unamb_read_count_gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	unamb_read_count_gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	unamb_read_count_gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	unamb_read_count_gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482,_complete_sequence	unamb_read_count_gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome,_complete_genome	unamb_read_count_gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03,_complete_sequence	unamb_read_count_gi|375356399|ref|NC_016776.1|_Bacteroides_fragilis_638R,_complete_genome	unamb_read_count_gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656,_complete_genome	unamb_read_count_gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome,_complete_genome	unamb_read_count_gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome,_complete_genome	unamb_read_count_gi|319899888|ref|NC_014933.1|_Bacteroides_helcogenes_P_36-108_chromosome,_complete_genome	unamb_read_count_gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2,_complete_sequence	unamb_read_count_gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome,_complete_genome	unamb_read_count_gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome,_complete_genome	unamb_read_count_gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB,_complete_sequence	unamb_read_count_gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome,_complete_genome	unamb_read_count_gi|383843669|ref|NC_017179.1|_Clostridium_difficile_BI1,_complete_genome	unamb_read_count_gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6,_complete_genome	amb_read_count_gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	amb_read_count_gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	amb_read_count_gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	amb_read_count_gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	amb_read_count_gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	amb_read_count_gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482,_complete_sequence	amb_read_count_gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome,_complete_genome	amb_read_count_gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03,_complete_sequence	amb_read_count_gi|375356399|ref|NC_016776.1|_Bacteroides_fragilis_638R,_complete_genome	amb_read_count_gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656,_complete_genome	amb_read_count_gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome,_complete_genome	amb_read_count_gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome,_complete_genome	amb_read_count_gi|319899888|ref|NC_014933.1|_Bacteroides_helcogenes_P_36-108_chromosome,_complete_genome	amb_read_count_gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2,_complete_sequence	amb_read_count_gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome,_complete_genome	amb_read_count_gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome,_complete_genome	amb_read_count_gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB,_complete_sequence	amb_read_count_gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome,_complete_genome	amb_read_count_gi|383843669|ref|NC_017179.1|_Clostridium_difficile_BI1,_complete_genome	amb_read_count_gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6,_complete_genome
contig-1622.2	0	0	0	0	0	0	38019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	507	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1622.1	0	0	0	0	0	0	35788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1622.0	0	0	0	0	0	0	32006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3418	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001738	0	0	0	0	0	0	0	0	0	0	0	8677	0	0	0	0	0	0	0	6469	0	0	0	0	0	0	0	0	0	0	0	1934	0	0	0	0	0	0	0	733
contig-1001914.4	0	0	0	0	0	0	0	261796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8584	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001733	483	971	219	741	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15077	7316	2767	6669	9396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001732	1	0	0	6	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000973	231866	57418	19859	20661	29268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59211	2435	5202	2628	3830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001737	925	118	0	95	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7443	1718	0	5446	21902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001734	1934	6	18	186	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12456	1110	241	2743	15987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1516.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1961	21	6	9486	1358	1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3405	781	12094	2297	3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1516.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9147	0	0	0
contig-1001914.1	0	0	0	0	0	0	0	253176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16496	0	0	0	0	0	0	0	0	0	0	0	0
contig-1516.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001914.0	0	0	0	0	0	0	0	255811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13312	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.11	0	0	0	0	0	0	0	0	0	0	0	0	283644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
contig-1516.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562	0	0	0
contig-1964	0	0	0	0	0	0	0	76190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183893	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001254	95458	23116	8222	8202	11283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1516.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7689	0	0	0
contig-2001193.13	0	0	0	0	0	0	0	0	0	0	0	0	281123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3301	0	0	0	0	0	0	0
contig-1001625.5	0	0	0	0	0	0	0	0	0	0	0	0	283862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0
contig-1516.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3157	0	0	0
contig-2001247	5086	536	353	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142	115	200	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001244	35278	8629	3024	3349	4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17991	4340	1569	1631	2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.12	0	0	0	0	0	0	0	0	0	0	0	0	250644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32991	0	0	0	0	0	0	0
contig-2001242	19	48	52	224	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	9958	12118	3861	6412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001243	1297	5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8597	1205	418	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001241	11063	2669	959	175	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83929	14166	5032	132	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001622	1	0	1	14199	20210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3961	4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.15	0	0	0	0	0	0	0	0	0	0	0	0	282672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031	0	0	0	0	0	0	0
contig-1741.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3765	0	0	0
contig-4001627	15	367	120	957	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3593	13816	4354	15507	22252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001248	32618	8129	2125	1332	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37989	9361	3532	666	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.14	0	0	0	0	0	0	0	0	0	0	0	0	281890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	0	0	0	0	0	0	0
contig-2001193.17	0	0	0	0	0	0	0	0	0	0	0	0	281191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1152	0	0	0	0	0	0	0
contig-1001914.9	0	0	0	0	0	0	0	268218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.16	0	0	0	0	0	0	0	0	0	0	0	0	255616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27195	0	0	0	0	0	0	0
contig-1001914.8	0	0	0	0	0	0	0	236426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32658	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000288	60646	14315	5496	5898	9050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11332	2787	984	1014	2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000934	5555	906	477	484	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45660	4999	3979	3864	5353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000281	12863	17695	0	2518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	2090	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000282	37815	9142	3277	3485	4876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19436	6650	2156	2362	3225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1200.7	0	0	0	0	0	52594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001062	20	3	0	42	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3230	2	373	16359	13644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001791	8143	1866	801	1027	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11839	7228	1345	2821	3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001060	0	1328	433	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35494	12226	5111	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001793	21774	5577	1942	1904	2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001794	73488	18586	6623	6728	9822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17445	3949	1472	1535	2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001067	69974	17028	6042	6274	9012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14274	5921	1972	2137	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001796	41044	10101	3681	3195	4447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001797	18891	4055	1649	1432	1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74431	17033	6565	2222	3305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001798	15630	3720	1169	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50385	12116	3734	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001799	0	11	0	67	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	2045	4	970	11474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001068	13843	3693	1234	2253	3134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34529	9580	3142	5892	8479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001069	10	5620	42	85	28931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	7895	40	597	46941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1000426	22479	5557	1911	1970	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2828	659	235	240	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-7001633	75631	18735	6355	6362	8704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33273	7972	2738	3051	4115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1866.18	0	0	0	0	0	0	33694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001083	113004	28559	10840	10522	9974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344740	66763	25282	21284	5086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000469	0	15	0	699	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	17	16274	8777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001081	12464	3456	1242	1376	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105811	22948	8126	2545	8723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001080	190463	45365	15847	15375	22375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22603	4754	1540	1823	2665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001087	0	0	0	680	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001086	117738	25144	8849	9436	13188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22761	4305	1475	1625	2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001085	85110	20169	7182	7504	10963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85757	20778	7319	2973	5476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001089	223293	55178	19402	20109	28337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99377	31566	6085	5582	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001088	3	2	0	28	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1964	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000464	0	30	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15756	5461	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000467	127615	26148	8882	9054	4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451883	38469	7059	18402	23151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001526	262	64	1	347	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131644	27137	1155	5431	9211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001543.58	0	0	0	0	0	0	0	0	0	0	0	0	281418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1668	0	0	0	0	0	0	0
contig-2001543.59	0	0	0	0	0	0	0	0	0	0	0	0	280180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4548	0	0	0	0	0	0	0
contig-4000427	11337	2189	1007	148	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28775	28209	4723	1949	3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5002027	58843	14397	5228	5386	7536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12350	2974	1037	922	1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001543.50	0	0	0	0	0	0	0	0	0	0	0	0	278450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5985	0	0	0	0	0	0	0
contig-1208.9	0	0	0	0	0	0	0	0	143469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001543.52	0	0	0	0	0	0	0	0	0	0	0	0	283046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0
contig-2001543.53	0	0	0	0	0	0	0	0	0	0	0	0	284699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001543.54	0	0	0	0	0	0	0	0	0	0	0	0	286113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001543.55	0	0	0	0	0	0	0	0	0	0	0	0	283555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	0	0	0	0	0	0	0
contig-2001543.56	0	0	0	0	0	0	0	0	0	0	0	0	284879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001543.57	0	0	0	0	0	0	0	0	0	0	0	0	284504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0
contig-1703.5	0	0	0	0	0	0	0	0	0	0	0	0	0	142565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001889	59743	14874	5144	5269	7382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6243	1425	530	380	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001888	275	523	418	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20219	8061	11059	1738	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1703.4	0	0	0	0	0	0	0	0	0	0	0	0	0	143253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1800.1	0	0	0	0	0	0	0	0	0	0	0	340408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6736	0	0	0	0	0	0	0	0
contig-1800.0	0	0	0	0	0	0	0	0	0	0	0	265214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13421	0	0	0	0	0	0	0	0
contig-1001881	195225	47704	16993	17895	25703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13512	3458	1114	1235	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001880	33296	8001	2839	3026	3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001887	15	0	0	347	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1811	2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1703.7	0	0	0	0	0	0	0	0	0	0	0	0	0	150435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3732	0	0	0	0	0	0
contig-1001884	16	1819	18521	7607	11298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	14568	36294	3889	32373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1703.6	0	0	0	0	0	0	0	0	0	0	0	0	0	142408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1208.8	0	0	0	0	0	0	0	0	142881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0
contig-1703.0	0	0	0	0	0	0	0	0	0	0	0	0	0	140708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521	0	0	0	0	0	0
contig-2000681	3	10	43	186	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2021	2485	838	15155	11855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000680	15428	3842	1393	1346	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23006	5620	1798	1803	2164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000683	73980	18081	6225	6623	9295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38972	9129	1064	2944	4132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000682	124646	30281	10844	11104	16155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11710	2771	1000	1035	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000685	22621	5428	1903	2076	2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3072	784	252	281	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1568	45	2	182	98	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4899	14	29676	998	1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000686	16892	3831	1440	1561	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1632	207643	51034	17505	18522	26276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114112	22768	2898	8555	10961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1630	17229	4198	1487	1591	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213	281	79	101	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1631	34428	8110	3124	2998	4052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1636	0	0	0	11	9146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2383	106322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1637	109551	26616	9656	8100	11669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68854	16894	5909	1724	2323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1634	4989	550	0	407	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14671	4148	0	1323	1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1325	245	13	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46534	7567	2507	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1326	290498	72193	25375	25566	37429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2411	554	192	212	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1327	39521	9842	3282	3494	4580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1321	0	0	0	0	0	3361	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1881	2865	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1322	12	60351	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2417	5962	433	202	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001132	6	1964	1304	1811	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	16323	5395	4763	6753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-6000388	11	1130	4	33	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628	11783	275	2356	3372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001368	0	2	1	514	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	216	65	6389	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000539	0	0	0	4110	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000538	0	14	0	1846	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	5248	11998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1560	189781	44867	15676	13515	19311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96302	21278	6446	2069	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000532	4	9	38	317	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9894	5483	1809	6681	9972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000530	14422	3876	1324	1564	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11327	11987	2813	3785	5250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000537	20	8	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20168	3481	1123	72	2642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000536	46161	11344	4079	4257	5996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18359	4555	1620	1671	2393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
